"code","description","P5LN","D1","D3","D4","D4.1","D4.2","D4.3","D4.4","D62","D632","D6M","D7","D7.1","D7.2","D7.3","D7.4","D9","D9.1","D9.2","D9.3","D9.4","D92","P2","P3","P31","P32","P5","P51G","NP","OEC","OED","OTE","segment_code","year"
"GF0409"," Economic Affairs not elsewhere classified",7,153,0,0,0,"M",0,"M",0,0,0,12,0,"M",0,"M",42,0,"M",0,"M",0,184,300,"L","L",7,0,0,184,0,398,"GF04",2017
"GF0501"," Waste Management",2293,33,0,0,0,"M",0,"M",0,0,0,92,0,"M",83,"M",11,0,"M",11,"M",0,1410,1472,"L","L",2293,0,0,1410,0,3839,"GF05",2017
"GF0502"," Water Waste Management",0,0,0,0,0,"M",0,"M",0,0,0,0,0,"M",0,"M",0,0,"M",0,"M",0,0,124,"L","L",0,0,0,0,0,0,"GF05",2017
"GF0503"," Pollution Abatement",0,12,-1,0,0,"M",0,"M",0,0,0,9,0,"M",7,"M",8,0,"M",0,"M",0,36,48,"L","L",0,0,0,36,0,64,"GF05",2017
"GF0504"," Protection of biodiversity and landscape",40,178,-9,0,0,"M",0,"M",0,0,0,140,0,"M",9,"M",34,0,"M",0,"M",0,183,317,"L","L",40,0,0,183,0,566,"GF05",2017
"GF0505"," Research and Development Environmental Protection",418,168,0,0,0,"M",0,"M",0,0,0,2,0,"M",0,"M",200,0,"M",0,"M",0,50,326,"L","L",418,0,0,50,0,838,"GF05",2017
"GF0506"," Environmental Protection not elsewhere classified",114,508,4,0,0,"M",0,"M",0,0,0,206,0,"M",120,"M",470,0,"M",113,"M",0,712,891,"L","L",114,0,0,712,0,2014,"GF05",2017
"GF0601"," Housing Development",-31,57,8,0,0,"M",0,"M",0,0,0,518,0,"M",436,"M",1674,0,"M",449,"M",0,37,89,"L","L",-31,0,0,37,0,2263,"GF06",2017
"GF0602"," Community Development",13,92,7,0,0,"M",0,"M",0,0,0,22719,0,"M",22428,"M",978,0,"M",943,"M",0,66,147,"L","L",13,0,0,66,0,23875,"GF06",2017
"GF0603"," Water supply",180,59,0,0,0,"M",0,"M",0,0,0,7,0,"M",0,"M",48,0,"M",0,"M",0,171,210,"L","L",181,0,-1,171,0,465,"GF06",2017
"GF0604"," Street Lighting",4,0,0,0,0,"M",0,"M",0,0,0,0,0,"M",0,"M",0,0,"M",0,"M",0,20,24,"L","L",4,0,0,20,0,24,"GF06",2017
"GF0605"," Research and Development Housing & Community amenities",0,0,0,0,0,"M",0,"M",0,0,0,0,0,"M",0,"M",0,0,"M",0,"M",0,0,4,"L","L",0,0,0,0,0,0,"GF06",2017
"GF0606"," Housing & Community amenities not elsewhere classified",5,104,0,0,0,"M",0,"M",0,0,0,8,0,"M",5,"M",621,0,"M",576,"M",0,111,178,"L","L",5,0,0,111,0,849,"GF06",2017
"GF0701"," Medical Products appliances and equipment",0,0,23,0,0,"M",0,"M",0,9900,9900,3166,0,"M",3166,"M",0,0,"M",0,"M",0,726,10564,"L","L",0,0,0,726,0,13815,"GF07",2017
"GF0702"," Outpatient Services",319,3471,0,0,0,"M",0,"M",0,11525,11525,40,0,"M",6,"M",13,0,"M",0,"M",0,5073,20278,"L","L",319,0,0,5073,0,20441,"GF07",2017
"GF0703"," Hospital Services",3735,61416,0,0,0,"M",0,"M",0,10187,10187,95,0,"M",91,"M",188,0,"M",70,"M",0,36183,107319,"L","L",3824,0,-89,36183,0,111804,"GF07",2017
"GF0704"," Public Health Services",-2,16,46,0,0,"M",0,"M",0,118,118,6,0,"M",3,"M",0,0,"M",0,"M",0,401,531,"L","L",-2,0,0,401,0,585,"GF07",2017
"GF0705"," Research and Development Health",1716,87,0,0,0,"M",0,"M",0,0,0,39,0,"M",1,"M",622,0,"M",0,"M",0,1133,1338,"L","L",1716,0,0,1133,0,3597,"GF07",2017
"GF0706"," Health not elsewhere classified",-34,789,0,0,0,"M",0,"M",0,0,0,2287,0,"M",45,"M",16,0,"M",16,"M",0,253,272,"L","L",7,0,-41,253,0,3311,"GF07",2017
"GF0801"," Recreational & Sporting Services",4,68,0,0,0,"M",0,"M",0,0,0,364,0,"M",32,"M",40,0,"M",6,"M",0,173,410,"L","L",-4,0,8,173,0,649,"GF08",2017
"GF0802"," Cultural Services",193,509,8,0,0,"M",0,"M",0,0,0,1077,0,"M",64,"M",581,0,"M",110,"M",0,639,1136,"L","L",193,0,0,639,0,3007,"GF08",2017
"GF0803"," Broadcasting & Publishing Services",143,1607,0,0,0,"M",0,"M",0,0,0,43,0,"M",0,"M",138,0,"M",59,"M",0,2927,4415,"L","L",143,0,0,2927,0,4858,"GF08",2017
"GF0804"," Religious & Other Community Services",2,21,0,0,0,"M",0,"M",0,0,0,47,0,"M",0,"M",3,0,"M",0,"M",0,54,75,"L","L",2,0,0,54,0,127,"GF08",2017
"GF0805"," Research and Development Recreation,  Culture & Religion",35,27,0,0,0,"M",0,"M",0,0,0,0,0,"M",0,"M",140,0,"M",0,"M",0,3,27,"L","L",35,0,0,3,0,205,"GF08",2017
"GF0806"," Recreation, Culture & Religion not elsewhere classified",2,34,3,0,0,"M",0,"M",0,0,0,205,0,"M",183,"M",0,0,"M",0,"M",0,23,109,"L","L",2,0,0,23,0,267,"GF08",2017
"GF0901"," Pre-primary  & Primary Education",64,639,4,0,0,"M",0,"M",28,0,28,3986,0,"M",3976,"M",-3,0,"M",-3,"M",0,84,749,"L","L",64,0,0,84,0,4802,"GF09",2017
"GF0902"," Secondary Education",1959,15823,518,0,0,"M",0,"M",0,0,0,1252,0,"M",506,"M",59,0,"M",-1,"M",0,5667,21765,"L","L",1965,0,-6,5667,0,25278,"GF09",2017
"GF0903"," Post-Secondary Non-Tertiary Education",0,0,0,0,0,"M",0,"M",0,0,0,6097,0,"M",0,"M",0,0,"M",0,"M",0,0,4,"L","L",0,0,0,0,0,6097,"GF09",2017
"GF0904"," Tertiary Education",68,206,257,0,0,"M",0,"M",0,0,0,4482,0,"M",1,"M",8152,0,"M",27,"M",0,549,611,"L","L",65,0,3,549,0,13714,"GF09",2017
"GF0905"," Education not Definable by Level",1,70,336,0,0,"M",0,"M",0,0,0,517,0,"M",6,"M",0,0,"M",0,"M",0,1252,1209,"L","L",1,0,0,1252,0,2176,"GF09",2017
"GF0906"," Subsidiary Services to Education",2,201,4,0,0,"M",0,"M",0,0,0,390,0,"M",371,"M",0,0,"M",0,"M",0,331,498,"L","L",2,0,0,331,0,928,"GF09",2017
"GF0907"," Research and Development Education",1,0,0,0,0,"M",0,"M",0,0,0,0,0,"M",0,"M",1749,0,"M",0,"M",0,0,13,"L","L",1,0,0,0,0,1750,"GF09",2017
"GF0908"," Education not elsewhere classified",66,626,1,0,0,"M",0,"M",4,0,4,28691,0,"M",28360,"M",3445,0,"M",2835,"M",0,716,1229,"L","L",60,0,6,716,0,33549,"GF09",2017
"GF1001"," Sickness & Disability",5,396,0,0,0,"M",0,"M",44186,0,44186,53,0,"M",47,"M",0,0,"M",0,"M",0,233,598,"L","L",5,0,0,233,0,44873,"GF10",2017
"GF1002"," Old Age",0,615,574,0,0,"M",0,"M",139983,0,139983,0,0,"M",0,"M",220,0,"M",0,"M",0,220,839,"L","L",0,0,0,220,0,141612,"GF10",2017
"GF1003"," Survivors",0,0,0,0,0,"M",0,"M",1030,0,1030,0,0,"M",0,"M",0,0,"M",0,"M",0,0,0,"L","L",0,0,0,0,0,1030,"GF10",2017
"GF1004"," Family & Children",9,241,0,0,0,"M",0,"M",14160,0,14160,194,0,"M",120,"M",2,0,"M",2,"M",0,237,452,"L","L",9,0,0,237,0,14843,"GF10",2017
"GF1005"," Unemployment",0,0,0,0,0,"M",0,"M",2040,0,2040,0,0,"M",0,"M",0,0,"M",0,"M",0,0,0,"L","L",0,0,0,0,0,2040,"GF10",2017
"GF1006"," Housing",0,0,0,0,0,"M",0,"M",558,0,558,23755,0,"M",23755,"M",0,0,"M",0,"M",0,0,0,"L","L",0,0,0,0,0,24313,"GF10",2017
"GF1007"," Social Exclusion not elsewhere classified",0,11,9,0,0,"M",0,"M",32354,0,32354,369,0,"M",346,"M",2,0,"M",2,"M",0,52,63,"L","L",0,0,0,52,0,32797,"GF10",2017
"GF1008"," Research and Development Social Protection",0,0,0,0,0,"M",0,"M",0,0,0,0,0,"M",0,"M",0,0,"M",0,"M",0,0,4,"L","L",0,0,0,0,0,0,"GF10",2017
"GF1009"," Social Protection not elsewhere classified",149,1637,1,0,0,"M",0,"M",82,0,82,916,0,"M",297,"M",2,0,"M",0,"M",0,1747,3494,"L","L",149,0,0,1747,0,4534,"GF10",2017
