"code","description","P5LN","D1","D3","D4","D4.1","D4.2","D4.3","D4.4","D62","D632","D6M","D7","D7.1","D7.2","D7.3","D7.4","D9","D9.1","D9.2","D9.3","D9.4","D92","P2","P3","P31","P32","P5","P51G","NP","OEC","OED","OTE","segment_code","year","epoch"
"GF0701"," Medical Products appliances and equipment",0,0,0,0,0,"M",0,"M",0,4179,4179,0,0,"M",0,"M",0,0,"M",0,"M",0,18,4197,"L","L",0,0,0,18,0,4197,"GF07",1997,852076800000.0
"GF0702"," Outpatient Services",31,0,0,0,0,"M",0,"M",0,3673,3673,0,0,"M",0,"M",348,0,"M",0,"M",0,42,3805,"L","L",31,0,0,42,0,4094,"GF07",1997,852076800000.0
"GF0703"," Hospital Services",2161,23927,0,0,0,"M",0,"M",0,366,366,952,0,"M",714,"M",25,0,"M",0,"M",0,8558,34808,"L","L",2164,0,-3,8558,0,35989,"GF07",1997,852076800000.0
"GF0704"," Public Health Services",0,0,0,0,0,"M",0,"M",0,99,99,13,0,"M",0,"M",0,0,"M",0,"M",0,4,103,"L","L",0,0,0,4,0,116,"GF07",1997,852076800000.0
"GF0705"," Research and Development Health",346,0,0,0,0,"M",0,"M",0,0,0,0,0,"M",0,"M",108,0,"M",0,"M",0,136,14,"L","L",346,0,0,136,0,590,"GF07",1997,852076800000.0
"GF0706"," Health not elsewhere classified",0,0,0,0,0,"M",0,"M",0,0,0,100,0,"M",0,"M",8,0,"M",0,"M",0,0,6,"L","L",0,0,0,0,0,108,"GF07",1997,852076800000.0
"GF0801"," Recreational & Sporting Services",26,0,0,0,0,"M",0,"M",0,0,0,18,0,"M",0,"M",64,0,"M",12,"M",0,23,21,"L","L",22,0,4,23,0,131,"GF08",1997,852076800000.0
"GF0802"," Cultural Services",45,0,6,0,0,"M",0,"M",0,0,0,452,0,"M",38,"M",145,0,"M",31,"M",0,271,200,"L","L",45,0,0,271,0,919,"GF08",1997,852076800000.0
"GF0803"," Broadcasting & Publishing Services",164,1124,166,0,0,"M",0,"M",0,0,0,0,0,"M",0,"M",0,0,"M",0,"M",0,1247,2497,"L","L",164,0,0,1247,0,2701,"GF08",1997,852076800000.0
"GF0804"," Religious & Other Community Services",0,0,0,0,0,"M",0,"M",0,0,0,0,0,"M",0,"M",0,0,"M",0,"M",0,0,0,"L","L",0,0,0,0,0,0,"GF08",1997,852076800000.0
"GF0805"," Research and Development Recreation,  Culture & Religion",0,0,0,0,0,"M",0,"M",0,0,0,0,0,"M",0,"M",0,0,"M",0,"M",0,0,238,"L","L",0,0,0,0,0,0,"GF08",1997,852076800000.0
"GF0806"," Recreation, Culture & Religion not elsewhere classified",123,0,0,0,0,"M",0,"M",0,0,0,0,0,"M",0,"M",164,0,"M",118,"M",0,11,21,"L","L",123,0,0,11,0,298,"GF08",1997,852076800000.0
"GF0901"," Pre-primary  & Primary Education",0,194,0,0,0,"M",0,"M",0,0,0,653,0,"M",553,"M",275,0,"M",267,"M",0,114,308,"L","L",0,0,0,114,0,1236,"GF09",1997,852076800000.0
"GF0902"," Secondary Education",37,1605,0,0,0,"M",0,"M",0,0,0,423,0,"M",69,"M",429,0,"M",421,"M",0,51,1664,"L","L",37,0,0,51,0,2545,"GF09",1997,852076800000.0
"GF0903"," Post-Secondary Non-Tertiary Education",74,84,0,0,0,"M",0,"M",0,0,0,2471,0,"M",0,"M",44,0,"M",0,"M",0,77,120,"L","L",74,0,0,77,0,2750,"GF09",1997,852076800000.0
"GF0904"," Tertiary Education",0,16,0,0,0,"M",0,"M",0,0,0,4231,0,"M",796,"M",120,0,"M",0,"M",0,202,201,"L","L",0,0,0,202,0,4569,"GF09",1997,852076800000.0
"GF0905"," Education not Definable by Level",11,42,120,0,0,"M",0,"M",0,0,0,1000,0,"M",196,"M",40,0,"M",0,"M",0,791,790,"L","L",11,0,0,791,0,2004,"GF09",1997,852076800000.0
"GF0906"," Subsidiary Services to Education",0,42,0,0,0,"M",0,"M",0,0,0,5,0,"M",0,"M",4,0,"M",0,"M",0,91,133,"L","L",0,0,0,91,0,142,"GF09",1997,852076800000.0
"GF0907"," Research and Development Education",40,0,0,0,0,"M",0,"M",0,0,0,0,0,"M",0,"M",0,0,"M",0,"M",0,21,18,"L","L",40,0,0,21,0,61,"GF09",1997,852076800000.0
"GF0908"," Education not elsewhere classified",69,186,0,0,0,"M",0,"M",0,0,0,16357,0,"M",15717,"M",767,0,"M",742,"M",0,290,475,"L","L",69,0,0,290,0,17669,"GF09",1997,852076800000.0
"GF1001"," Sickness & Disability",31,422,0,0,0,"M",0,"M",20121,0,20121,474,0,"M",428,"M",0,0,"M",0,"M",0,173,619,"L","L",31,0,0,173,0,21221,"GF10",1997,852076800000.0
"GF1002"," Old Age",0,302,0,0,0,"M",0,"M",49250,0,49250,756,0,"M",574,"M",0,0,"M",0,"M",0,0,302,"L","L",0,0,0,0,0,50308,"GF10",1997,852076800000.0
"GF1003"," Survivors",0,0,0,0,0,"M",0,"M",1563,0,1563,0,0,"M",0,"M",0,0,"M",0,"M",0,0,0,"L","L",0,0,0,0,0,1563,"GF10",1997,852076800000.0
"GF1004"," Family & Children",0,220,0,0,0,"M",0,"M",14529,0,14529,0,0,"M",0,"M",0,0,"M",0,"M",0,0,220,"L","L",0,0,0,0,0,14749,"GF10",1997,852076800000.0
"GF1005"," Unemployment",0,883,0,0,0,"M",0,"M",3743,0,3743,0,0,"M",0,"M",0,0,"M",0,"M",0,79,950,"L","L",0,0,0,79,0,4705,"GF10",1997,852076800000.0
"GF1006"," Housing",11,20,0,0,0,"M",0,"M",2374,0,2374,11150,0,"M",11150,"M",12,0,"M",12,"M",0,71,95,"L","L",11,0,0,71,0,13638,"GF10",1997,852076800000.0
"GF1007"," Social Exclusion not elsewhere classified",0,0,0,0,0,"M",0,"M",9697,0,9697,460,0,"M",420,"M",12,0,"M",12,"M",0,79,79,"L","L",0,0,0,79,0,10248,"GF10",1997,852076800000.0
"GF1008"," Research and Development Social Protection",11,0,0,0,0,"M",0,"M",0,0,0,0,0,"M",0,"M",0,0,"M",0,"M",0,0,-8,"L","L",11,0,0,0,0,11,"GF10",1997,852076800000.0
"GF1009"," Social Protection not elsewhere classified",89,240,0,0,0,"M",0,"M",123,0,123,0,0,0,0,"M",44,0,"M",0,"M",0,1356,1664,"L","L",89,0,0,1356,0,1852,"GF10",1997,852076800000.0
