"code","description","P5LN","D1","D3","D4","D4.1","D4.2","D4.3","D4.4","D62","D632","D6M","D7","D7.1","D7.2","D7.3","D7.4","D9","D9.1","D9.2","D9.3","D9.4","D92","P2","P3","P31","P32","P5","P51G","NP","OEC","OED","OTE","segment_code","year","epoch"
"GF0705"," Research and Development Health",1598,88,0,0,0,"M",0,"M",0,0,0,122,0,"M",5,"M",607,0,"M",11,"M",0,1189,1294,"L","L",1598,0,0,1189,0,3604,"GF07",2016,1451606400000.0
"GF0706"," Health not elsewhere classified",0,790,0,0,0,"M",0,"M",0,0,0,1760,0,"M",0,"M",136,0,"M",108,"M",0,1867,2056,"L","L",49,0,-49,1867,0,4553,"GF07",2016,1451606400000.0
"GF0801"," Recreational & Sporting Services",10,75,0,0,0,"M",0,"M",0,0,0,323,0,"M",-4,"M",54,0,"M",5,"M",0,169,421,"L","L",13,0,-3,169,0,631,"GF08",2016,1451606400000.0
"GF0802"," Cultural Services",268,509,29,0,0,"M",0,"M",0,0,0,932,0,"M",84,"M",561,0,"M",98,"M",0,687,1102,"L","L",267,0,1,687,0,2986,"GF08",2016,1451606400000.0
"GF0803"," Broadcasting & Publishing Services",121,1552,0,0,0,"M",0,"M",0,0,0,43,0,"M",0,"M",147,0,"M",101,"M",0,2901,4356,"L","L",121,0,0,2901,0,4764,"GF08",2016,1451606400000.0
"GF0804"," Religious & Other Community Services",4,20,0,0,0,"M",0,"M",0,0,0,27,0,"M",0,"M",15,0,"M",0,"M",0,41,61,"L","L",4,0,0,41,0,107,"GF08",2016,1451606400000.0
"GF0805"," Research and Development Recreation,  Culture & Religion",29,19,0,0,0,"M",0,"M",0,0,0,0,0,"M",0,"M",135,0,"M",0,"M",0,2,27,"L","L",29,0,0,2,0,185,"GF08",2016,1451606400000.0
"GF0806"," Recreation, Culture & Religion not elsewhere classified",-2,27,4,0,0,"M",0,"M",0,0,0,189,0,"M",174,"M",0,0,"M",0,"M",0,26,102,"L","L",-2,0,0,26,0,244,"GF08",2016,1451606400000.0
"GF0901"," Pre-primary  & Primary Education",57,571,5,0,0,"M",0,"M",28,0,28,2843,0,"M",2829,"M",-10,0,"M",-10,"M",0,147,742,"L","L",57,0,0,147,0,3641,"GF09",2016,1451606400000.0
"GF0902"," Secondary Education",3094,14131,580,0,0,"M",0,"M",1,0,1,880,0,"M",784,"M",20,0,"M",4,"M",0,4989,19515,"L","L",3094,0,0,4989,0,23695,"GF09",2016,1451606400000.0
"GF0903"," Post-Secondary Non-Tertiary Education",0,0,0,0,0,"M",0,"M",0,0,0,6965,0,"M",0,"M",0,0,"M",0,"M",0,0,4,"L","L",0,0,0,0,0,6965,"GF09",2016,1451606400000.0
"GF0904"," Tertiary Education",31,116,208,0,0,"M",0,"M",0,0,0,5611,0,"M",0,"M",7138,0,"M",0,"M",0,451,534,"L","L",31,0,0,451,0,13555,"GF09",2016,1451606400000.0
"GF0905"," Education not Definable by Level",2,74,209,0,0,"M",0,"M",0,0,0,249,0,"M",7,"M",9,0,"M",0,"M",0,1287,1239,"L","L",2,0,0,1287,0,1830,"GF09",2016,1451606400000.0
"GF0906"," Subsidiary Services to Education",1,198,2,0,0,"M",0,"M",0,0,0,349,0,"M",321,"M",0,0,"M",0,"M",0,289,482,"L","L",1,0,0,289,0,839,"GF09",2016,1451606400000.0
"GF0907"," Research and Development Education",5,0,0,0,0,"M",0,"M",0,0,0,0,0,"M",0,"M",393,0,"M",0,"M",0,1,16,"L","L",5,0,0,1,0,399,"GF09",2016,1451606400000.0
"GF0908"," Education not elsewhere classified",83,621,0,0,0,"M",0,"M",0,0,0,30706,0,"M",30348,"M",3562,0,"M",2883,"M",0,729,1217,"L","L",64,0,19,729,0,35701,"GF09",2016,1451606400000.0
"GF1001"," Sickness & Disability",1,381,0,0,0,"M",0,"M",43389,0,43389,67,0,"M",62,"M",2,0,"M",0,"M",0,230,586,"L","L",1,0,0,230,0,44070,"GF10",2016,1451606400000.0
"GF1002"," Old Age",0,644,603,0,0,"M",0,"M",137954,0,137954,0,0,"M",0,"M",635,0,"M",0,"M",0,220,871,"L","L",0,0,0,220,0,140056,"GF10",2016,1451606400000.0
"GF1003"," Survivors",0,0,0,0,0,"M",0,"M",1161,0,1161,0,0,"M",0,"M",0,0,"M",0,"M",0,0,0,"L","L",0,0,0,0,0,1161,"GF10",2016,1451606400000.0
"GF1004"," Family & Children",5,388,0,0,0,"M",0,"M",14706,0,14706,401,0,"M",286,"M",8,0,"M",8,"M",0,393,734,"L","L",5,0,0,393,0,15901,"GF10",2016,1451606400000.0
"GF1005"," Unemployment",0,0,0,0,0,"M",0,"M",2348,0,2348,0,0,"M",0,"M",0,0,"M",0,"M",0,0,0,"L","L",0,0,0,0,0,2348,"GF10",2016,1451606400000.0
"GF1006"," Housing",0,0,0,0,0,"M",0,"M",589,0,589,25020,0,"M",25017,"M",0,0,"M",0,"M",0,0,0,"L","L",0,0,0,0,0,25609,"GF10",2016,1451606400000.0
"GF1007"," Social Exclusion not elsewhere classified",0,4,6,0,0,"M",0,"M",31704,0,31704,138,0,"M",105,"M",5,0,"M",4,"M",0,49,47,"L","L",0,0,0,49,0,31906,"GF10",2016,1451606400000.0
"GF1008"," Research and Development Social Protection",0,0,0,0,0,"M",0,"M",0,0,0,0,0,"M",0,"M",0,0,"M",0,"M",0,0,4,"L","L",0,0,0,0,0,0,"GF10",2016,1451606400000.0
"GF1009"," Social Protection not elsewhere classified",96,1568,1,0,0,"M",0,"M",235,0,235,977,0,"M",257,"M",2,0,"M",0,"M",0,1965,3666,"L","L",94,0,2,1965,0,4844,"GF10",2016,1451606400000.0
