"code","description","P5LN","D1","D3","D4","D4.1","D4.2","D4.3","D4.4","D62","D632","D6M","D7","D7.1","D7.2","D7.3","D7.4","D9","D9.1","D9.2","D9.3","D9.4","D92","P2","P3","P31","P32","P5","P51G","NP","OEC","OED","OTE","segment_code","year","epoch"
"GF0902"," Secondary Education",2522,13400,681,0,0,"M",0,"M",2,0,2,1111,0,"M",1024,"M",8,0,"M",1,"M",0,4547,18064,"L","L",2522,0,0,4547,0,22271,"GF09",2015,1420070400000.0
"GF0903"," Post-Secondary Non-Tertiary Education",0,0,0,0,0,"M",0,"M",0,0,0,6991,0,"M",0,"M",0,0,"M",0,"M",0,0,7,"L","L",0,0,0,0,0,6991,"GF09",2015,1420070400000.0
"GF0904"," Tertiary Education",27,109,12,0,0,"M",0,"M",0,0,0,5598,0,"M",0,"M",6129,0,"M",0,"M",0,526,620,"L","L",27,0,0,526,0,12401,"GF09",2015,1420070400000.0
"GF0905"," Education not Definable by Level",4,89,354,0,0,"M",0,"M",0,0,0,171,0,"M",8,"M",3,0,"M",0,"M",0,1258,1225,"L","L",4,0,0,1258,0,1879,"GF09",2015,1420070400000.0
"GF0906"," Subsidiary Services to Education",6,169,2,0,0,"M",0,"M",0,0,0,238,0,"M",209,"M",0,0,"M",0,"M",0,349,519,"L","L",6,0,0,349,0,764,"GF09",2015,1420070400000.0
"GF0907"," Research and Development Education",9,0,0,0,0,"M",0,"M",0,0,0,0,0,"M",0,"M",1179,0,"M",0,"M",0,5,17,"L","L",9,0,0,5,0,1193,"GF09",2015,1420070400000.0
"GF0908"," Education not elsewhere classified",45,538,1,0,0,"M",0,"M",0,0,0,34089,0,"M",33693,"M",3523,0,"M",2786,"M",0,622,1146,"L","L",42,0,3,622,0,38818,"GF09",2015,1420070400000.0
"GF1001"," Sickness & Disability",0,337,0,0,0,"M",0,"M",42681,0,42681,131,0,"M",126,"M",164,0,"M",164,"M",0,202,518,"L","L",0,0,0,202,0,43515,"GF10",2015,1420070400000.0
"GF1002"," Old Age",0,669,588,0,0,"M",0,"M",134466,0,134466,0,0,"M",0,"M",751,0,"M",0,"M",0,209,888,"L","L",0,0,0,209,0,136683,"GF10",2015,1420070400000.0
"GF1003"," Survivors",0,0,0,0,0,"M",0,"M",1133,0,1133,0,0,"M",0,"M",0,0,"M",0,"M",0,0,0,"L","L",0,0,0,0,0,1133,"GF10",2015,1420070400000.0
"GF1004"," Family & Children",9,414,0,0,0,"M",0,"M",16218,0,16218,382,0,"M",288,"M",11,0,"M",11,"M",0,302,675,"L","L",9,0,0,302,0,17336,"GF10",2015,1420070400000.0
"GF1005"," Unemployment",0,0,0,0,0,"M",0,"M",2855,0,2855,0,0,"M",0,"M",0,0,"M",0,"M",0,0,0,"L","L",0,0,0,0,0,2855,"GF10",2015,1420070400000.0
"GF1006"," Housing",0,0,0,0,0,"M",0,"M",580,0,580,25388,0,"M",25384,"M",1,0,"M",0,"M",0,0,0,"L","L",0,0,0,0,0,25969,"GF10",2015,1420070400000.0
"GF1007"," Social Exclusion not elsewhere classified",0,0,7,0,0,"M",0,"M",30402,0,30402,194,0,"M",163,"M",4,0,"M",4,"M",0,34,34,"L","L",0,0,0,34,0,30641,"GF10",2015,1420070400000.0
"GF1008"," Research and Development Social Protection",0,0,0,0,0,"M",0,"M",0,0,0,0,0,"M",0,"M",0,0,"M",0,"M",0,0,4,"L","L",0,0,0,0,0,0,"GF10",2015,1420070400000.0
"GF1009"," Social Protection not elsewhere classified",44,1491,1,0,0,"M",0,"M",389,0,389,922,0,"M",253,"M",8,0,"M",1,"M",0,1857,3421,"L","L",43,0,1,1857,0,4712,"GF10",2015,1420070400000.0
